model,event_id,true_label,pred_label,pred_conf,logits,latency_sec,actor_norm
llama3.2:3b,CAO12898,V,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.65,State forces (Cameroon)
llama3.2:3b,CAO11115,S,V,0.8,"[0.23, 0.0, 0.0, 0.0, 0.77]",0.57,State forces (Cameroon)
llama3.2:3b,CAO12166,S,S,0.8,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.61,State forces (Cameroon)
llama3.2:3b,CAO8982,B,B,0.9,"[0.23, 0.56, 0.12, 0.04, 0.05, 0.6]",0.66,State forces (Cameroon)
llama3.2:3b,CAO6584,S,V,0.8,"[0.23, 0.0, 0.0, 0.0, 0.77]",0.62,State forces (Cameroon)
llama3.2:3b,CAO12051,V,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.62,State forces (Cameroon)
llama3.2:3b,CAO12649,V,V,0.9,"[0.23, 0.0, 0.0, 0.0, 0.77]",0.68,State forces (Cameroon)
llama3.2:3b,CAO14631,S,S,0.8,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.62,State forces (Cameroon)
llama3.2:3b,CAO11445,V,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.63,State forces (Cameroon)
llama3.2:3b,CAO4819,B,B,0.9,"[0.85, 0.12, 0.02, 0.01]",0.61,State forces (Cameroon)
llama3.2:3b,CAO14080,B,B,0.8,"[0.23, 0.21, 0.12, 0.04, 0.2, 0.2]",0.64,State forces (Cameroon)
llama3.2:3b,CAO9490,V,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.65,State forces (Cameroon)
llama3.2:3b,CAO4144,V,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.62,State forces (Cameroon)
llama3.2:3b,CAO9722,V,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.62,State forces (Cameroon)
llama3.2:3b,CAO3446,B,B,0.8,"[0.23, 0.21, 0.19, 0.12, 0.05, 0.2]",0.65,State forces (Cameroon)
llama3.2:3b,CAO9856,B,B,0.9,"[0.23, 0.21, 0.15, 0.05, 0.1, 0.11]",0.64,State forces (Cameroon)
llama3.2:3b,CAO3193,B,B,0.9,"[0.05, 0.8, 0.15]",0.6,State forces (Cameroon)
llama3.2:3b,CAO4450,B,B,0.9,"[0.23, 0.01, 0.0, 0.0, 0.0, 0.75]",0.74,State forces (Cameroon)
llama3.2:3b,CAO3228,V,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.0, 0.99]",0.67,State forces (Cameroon)
llama3.2:3b,CAO3344,B,B,0.9,"[0.23, 0.81, 0.0, 0.01, 0.02, 0.93]",0.62,State forces (Cameroon)
llama3.2:3b,CAO9194,B,B,0.8,"[0.23, 0.21, 0.12, 0.04, 0.2, 0.2]",0.64,State forces (Cameroon)
llama3.2:3b,CAO6364,B,B,0.9,"[0.23, 0.21, 0.15, 0.12, 0.08, 0.21]",0.64,State forces (Cameroon)
llama3.2:3b,CAO7725,B,B,0.9,"[0.25, 0.65, 0.05, 0.03, 0.02, 0.0]",0.63,State forces (Cameroon)
llama3.2:3b,CAO13748,V,V,0.95,"[0.85, 0.12, 0.02, 0.01, 0.0]",0.64,State forces (Cameroon)
llama3.2:3b,CAO12226,B,B,0.9,"[0.23, 0.81, 0.0, 0.01, 0.02, 0.93]",0.63,State forces (Cameroon)
llama3.2:3b,CAO7726,B,B,0.8,"[0.23, 0.21, 0.12, 0.07, 0.17, 0.25]",0.67,State forces (Cameroon)
llama3.2:3b,CAO10806,B,B,0.9,"[0.23, 0.21, 0.15, 0.05, 0.1, 0.25]",0.6,State forces (Cameroon)
llama3.2:3b,CAO11028,B,B,0.9,"[0.25, 0.65, 0.05, 0.03, 0.02, 0.0]",0.65,State forces (Cameroon)
llama3.2:3b,CAO14340,S,S,0.8,"[0.01, 0.0, 0.0, 0.0, 0.99, 0.0]",0.63,State forces (Cameroon)
llama3.2:3b,CAO3186,V,V,0.9,"[0.23, 0.0, 0.0, 0.0, 0.77]",0.6,State forces (Cameroon)
llama3.2:3b,CAO6031,B,B,0.9,"[0.23, 0.81, 0.0, 0.01, 0.02, 0.93]",0.63,State forces (Cameroon)
llama3.2:3b,CAO4760,V,V,0.95,"[0.85, 0.12, 0.02, 0.01]",0.59,State forces (Cameroon)
llama3.2:3b,CAO15725,S,V,0.8,"[0.23, 0.0, 0.0, 0.0, 0.77]",0.59,State forces (Cameroon)
llama3.2:3b,CAO3012,V,V,1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.65,State forces (Cameroon)
llama3.2:3b,CAO5177,V,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.6,State forces (Cameroon)
llama3.2:3b,CAO12511,V,V,0.95,"[0.23, 0.01, 0.0, 0.0, 0.0, 0.74]",0.63,State forces (Cameroon)
llama3.2:3b,CAO15357,V,V,1.0,"[0.9999, 0.0001, 0.0, 0.0, 0.0, 0.0]",0.67,State forces (Cameroon)
llama3.2:3b,CAO13669,B,2,0.8,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.2]",0.66,State forces (Cameroon)
llama3.2:3b,CAO5560,V,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.61,State forces (Cameroon)
llama3.2:3b,CAO9059,V,V,1.0,"[0.0, 0.0, 0.999, 0.0, 0.0, 0.0]",0.64,State forces (Cameroon)
llama3.2:3b,CAO9055,V,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.0, 0.99]",0.65,State forces (Cameroon)
llama3.2:3b,CAO11453,S,S,0.8,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.59,State forces (Cameroon)
llama3.2:3b,CAO10393,B,B,0.9,"[0.25, 0.65, 0.05, 0.03, 0.02, 0.0]",0.63,State forces (Cameroon)
llama3.2:3b,CAO4284,B,E,1.0,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",0.63,State forces (Cameroon)
llama3.2:3b,CAO4924,B,B,0.9,"[0.05, 0.8, 0.15]",0.57,State forces (Cameroon)
llama3.2:3b,CAO12091,V,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.0, 0.99]",0.61,State forces (Cameroon)
llama3.2:3b,CAO5665,S,E,0.95,"[0.01, 0.0, 1.0, 0.0, 0.0, 0.99]",0.62,State forces (Cameroon)
llama3.2:3b,CAO4876,V,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.61,State forces (Cameroon)
llama3.2:3b,CAO13218,B,B,0.9,"[0.25, 0.65, 0.05, 0.03, 0.02, 0.0]",0.67,State forces (Cameroon)
llama3.2:3b,CAO7080,B,B,0.9,"[0.23, 0.81, 0.0, 0.01, 0.02, 0.93]",0.66,State forces (Cameroon)
llama3.2:3b,CAO3324,B,B,0.9,"[0.05, 0.8, 0.15]",0.56,State forces (Cameroon)
llama3.2:3b,CAO9789,B,B,0.9,"[0.23, 0.21, 0.15, 0.05, 0.1, 0.06]",0.64,State forces (Cameroon)
llama3.2:3b,CAO9764,V,V,0.9,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.63,State forces (Cameroon)
llama3.2:3b,CAO12171,S,E,0.95,"[0.01, 0.0, 1.0, 0.0, 0.0, 0.99]",0.65,State forces (Cameroon)
llama3.2:3b,CAO5258,B,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.58,State forces (Cameroon)
llama3.2:3b,CAO11326,B,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.63,State forces (Cameroon)
llama3.2:3b,CAO9651,B,B,0.9,"[0.23, 0.81, 0.0, 0.01, 0.02, 0.93]",0.65,State forces (Cameroon)
llama3.2:3b,CAO15353,B,B,0.95,"[0.23, 0.81, 0.01, 0.02, 0.03, 0.09]",0.64,State forces (Cameroon)
llama3.2:3b,CAO12521,V,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.59,State forces (Cameroon)
llama3.2:3b,CAO6346,V,V,0.95,"[0.01, 0.0, 0.99, 0.0, 0.0, 0.0]",0.64,State forces (Cameroon)
llama3.2:3b,CAO7776,B,B,0.9,"[0.11, 0.81, 0.07]",0.56,State forces (Cameroon)
llama3.2:3b,CAO13211,B,B,0.9,"[0.25, 0.65, 0.05, 0.03, 0.02, 0.0]",0.62,State forces (Cameroon)
llama3.2:3b,CAO11205,S,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.6,State forces (Cameroon)
llama3.2:3b,CAO3369,B,2,0.8,"[0.15, 0.2, 0.3, 0.05, 0.1, 0.0]",0.61,State forces (Cameroon)
llama3.2:3b,CAO13565,B,B,0.8,"[0.24, 0.21, 0.12, 0.03, 0.0, 0.4]",0.65,State forces (Cameroon)
llama3.2:3b,CAO12710,S,V,0.95,"[0.23, 0.0, 0.0, 0.0, 0.77]",0.62,State forces (Cameroon)
llama3.2:3b,CAO9765,S,B,0.8,"[0.23, 0.21, 0.15, 0.12, 0.08, 0.21]",0.65,State forces (Cameroon)
llama3.2:3b,CAO15354,S,V,0.9,"[0.05, 0.0, 0.0, 0.0, 0.95]",0.63,State forces (Cameroon)
llama3.2:3b,CAO9206,V,V,0.95,"[0.23, 0.01, 0.0, 0.0, 0.74, 0.01]",0.62,State forces (Cameroon)
llama3.2:3b,CAO2885,V,B,0.9,"[0.23, 0.21, 0.0, 0.01, 0.02, 0.53]",0.62,State forces (Cameroon)
llama3.2:3b,CAO5331,V,V,1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.65,State forces (Cameroon)
llama3.2:3b,CAO2805,B,S,0.8,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.62,State forces (Cameroon)
llama3.2:3b,CAO11236,B,B,0.9,"[0.23, 0.21, 0.15, 0.12, 0.08, 0.21]",0.65,State forces (Cameroon)
llama3.2:3b,CAO5024,B,B,0.9,"[0.23, 0.81, 0.0, 0.01, 0.02, 0.93]",0.65,State forces (Cameroon)
llama3.2:3b,CAO2836,V,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.62,State forces (Cameroon)
llama3.2:3b,CAO9494,B,B,0.95,"[0.23, 0.81, 0.01, 0.02, 0.03, 0.09]",0.6,State forces (Cameroon)
llama3.2:3b,CAO11562,B,2,0.95,"[0.23, 0.01, 0.0, 0.0, 0.0, 0.75]",0.64,State forces (Cameroon)
llama3.2:3b,CAO9455,B,V,0.95,"[0.01, 0.0, 0.99, 0.0, 0.0, 0.0]",0.66,State forces (Cameroon)
llama3.2:3b,CAO3692,B,B,0.9,"[0.05, 0.8, 0.15]",0.58,State forces (Cameroon)
llama3.2:3b,CAO9058,V,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.0, 0.99]",0.63,State forces (Cameroon)
llama3.2:3b,CAO12485,S,V,0.9,"[0.23, 0.0, 0.0, 0.0, 0.77]",0.61,State forces (Cameroon)
llama3.2:3b,CAO6846,V,V,0.95,"[0.23, 0.0, 0.0, 0.0, 0.0, 0.77]",0.63,State forces (Cameroon)
llama3.2:3b,CAO6065,V,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.0, 0.99]",0.65,State forces (Cameroon)
llama3.2:3b,CAO3437,B,B,0.9,"[0.23, 0.31, 0.15, 0.05, 0.06, 0.14]",0.65,State forces (Cameroon)
llama3.2:3b,CAO4928,B,B,0.9,"[0.05, 0.8, 0.15]",0.54,State forces (Cameroon)
llama3.2:3b,CAO2787,B,B,0.9,"[0.23, 0.21, 0.15, 0.12, 0.08, 0.21]",0.65,State forces (Cameroon)
llama3.2:3b,CAO15914,B,B,0.9,"[0.23, 0.81, 0.01, 0.02, 0.03, 0.09]",0.64,State forces (Cameroon)
llama3.2:3b,CAO5388,B,B,0.9,"[0.23, 0.81, 0.0, 0.01, 0.02, 0.93]",0.65,State forces (Cameroon)
llama3.2:3b,CAO11439,S,S,0.2,"[0.05, 0.15, 0.3, 0.4, 0.1]",0.61,State forces (Cameroon)
llama3.2:3b,CAO4705,S,V,0.8,"[0.23, 0.0, 0.0, 0.0, 0.77]",0.62,State forces (Cameroon)
llama3.2:3b,CAO6279,V,V,0.95,"[0.23, 0.0, 0.0, 0.0, 0.0, 0.77]",0.63,State forces (Cameroon)
llama3.2:3b,CAO9612,B,B,0.95,"[0.23, 0.81, 0.0, 0.01, 0.02, 0.93]",0.62,State forces (Cameroon)
llama3.2:3b,CAO10869,B,B,0.9,"[0.25, 0.2, 0.05, 0.0, 0.3, 0.2]",0.65,State forces (Cameroon)
llama3.2:3b,CAO9108,S,V,0.8,"[0.23, 0.0, 0.0, 0.0, 0.77]",0.62,State forces (Cameroon)
llama3.2:3b,CAO5789,S,V,0.9,"[0.23, 0.0, 0.0, 0.0, 0.77]",0.63,State forces (Cameroon)
llama3.2:3b,CAO4215,S,E,1.0,"[0.0, 0.0, 0.9999, 0.0, 0.0, 0.0]",0.66,State forces (Cameroon)
llama3.2:3b,CAO4974,V,B,0.8,"[0.15, 0.65, 0.05, 0.0, 0.0, 0.25]",0.64,State forces (Cameroon)
llama3.2:3b,CAO2851,B,B,0.9,"[0.23, 0.81, 0.0, 0.01, 0.02, 0.93]",0.65,State forces (Cameroon)
llama3.2:3b,CAO15726,S,S,0.8,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.64,State forces (Cameroon)
llama3.2:3b,CAO12625,V,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.58,State forces (Cameroon)
llama3.2:3b,CAO9263,B,B,0.9,"[0.25, 0.65, 0.05, 0.03, 0.02, 0.0]",0.65,State forces (Cameroon)
llama3.2:3b,CAO7171,V,V,0.95,"[0.23, 0.02, 0.01, 0.0, 0.0, 0.72]",0.65,State forces (Cameroon)
llama3.2:3b,CAO11086,B,B,0.9,"[0.15, 0.2, 0.3, 0.05, 0.1, 0.0]",0.64,State forces (Cameroon)
llama3.2:3b,CAO14932,B,2,0.8,"[0.23, 0.81, 0.0, 0.0, 0.0, 0.0]",0.62,State forces (Cameroon)
llama3.2:3b,CAO15184,B,B,0.9,"[0.05, 0.8, 0.0, 0.0, 0.1, 0.05]",0.65,State forces (Cameroon)
llama3.2:3b,CAO4361,V,V,1.0,"[0.93, 0.04, 0.02, 0.01, 0.0, 0.0]",0.66,State forces (Cameroon)
llama3.2:3b,CAO11220,B,B,0.9,"[0.05, 0.8, 0.15]",0.56,State forces (Cameroon)
llama3.2:3b,CAO12645,B,B,0.9,"[0.23, 0.21, 0.15, 0.12, 0.08, 0.21]",0.64,State forces (Cameroon)
llama3.2:3b,CAO12161,S,S,0.8,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.61,State forces (Cameroon)
llama3.2:3b,CAO9183,B,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.61,State forces (Cameroon)
llama3.2:3b,CAO8968,B,V,0.95,"[0.23, 0.01, 0.0, 0.0, 0.74, 0.06]",0.61,State forces (Cameroon)
llama3.2:3b,CAO3443,V,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.62,State forces (Cameroon)
llama3.2:3b,CAO11695,S,S,0.8,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.57,State forces (Cameroon)
llama3.2:3b,CAO13570,B,B,0.9,"[0.23, 0.21, 0.15, 0.12, 0.08, 0.21]",0.65,State forces (Cameroon)
llama3.2:3b,CAO10030,B,B,0.9,"[0.23, 0.81, 0.0, 0.01, 0.02, 0.93]",0.66,State forces (Cameroon)
llama3.2:3b,CAO11542,V,V,1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.62,State forces (Cameroon)
llama3.2:3b,CAO11235,S,V,0.8,"[0.23, 0.0, 0.0, 0.0, 0.77]",0.59,State forces (Cameroon)
llama3.2:3b,CAO7255,B,B,0.8,"[0.24, 0.39, 0.12, 0.05, 0.0, 0.2]",0.63,State forces (Cameroon)
llama3.2:3b,CAO5523,V,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.59,State forces (Cameroon)
llama3.2:3b,CAO8495,B,B,0.9,"[0.05, 0.8, 0.0, 0.01, 0.1, 0.05]",0.62,State forces (Cameroon)
llama3.2:3b,CAO3893,V,V,1.0,"[0.0, 0.9999, 0.0, 0.0, 0.0, 0.0]",0.66,State forces (Cameroon)
llama3.2:3b,CAO13559,B,B,0.95,"[0.24, 0.65, 0.05, 0.03, 0.02, 0.01]",0.63,State forces (Cameroon)
llama3.2:3b,CAO12457,V,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.59,State forces (Cameroon)
llama3.2:3b,CAO4049,B,B,0.95,"[0.01, 0.81, 0.0, 0.0, 0.18]",0.62,State forces (Cameroon)
llama3.2:3b,CAO10410,S,V,0.9,"[0.05, 0.0, 0.0, 0.0, 0.95]",0.63,State forces (Cameroon)
llama3.2:3b,CAO6524,B,B,0.9,"[0.25, 0.65, 0.05, 0.03, 0.02, 0.0]",0.64,State forces (Cameroon)
llama3.2:3b,CAO11012,B,B,0.8,"[0.23, 0.21, 0.12, 0.22, 0.15, 0.11]",0.66,State forces (Cameroon)
llama3.2:3b,CAO2818,B,B,0.9,"[0.23, 0.81, 0.0, 0.01, 0.02, 0.93]",0.59,State forces (Cameroon)
llama3.2:3b,CAO9894,V,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.61,State forces (Cameroon)
llama3.2:3b,CAO10838,B,B,0.8,"[0.23, 0.21, 0.12, 0.04, 0.2, 0.2]",0.64,State forces (Cameroon)
llama3.2:3b,CAO5779,B,B,0.9,"[0.05, 0.8, 0.15]",0.54,State forces (Cameroon)
llama3.2:3b,CAO10055,B,2,0.8,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.2]",0.64,State forces (Cameroon)
llama3.2:3b,CAO5023,B,B,0.9,"[0.23, 0.81, 0.0, 0.01, 0.02, 0.93]",0.62,State forces (Cameroon)
llama3.2:3b,CAO9051,V,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.65,State forces (Cameroon)
llama3.2:3b,CAO10551,B,B,0.8,"[0.23, 0.21, 0.12, 0.04, 0.2, 0.2]",0.62,State forces (Cameroon)
llama3.2:3b,CAO10495,S,V,0.8,"[0.23, 0.0, 0.0, 0.0, 0.77]",0.62,State forces (Cameroon)
llama3.2:3b,CAO15431,V,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.57,State forces (Cameroon)
llama3.2:3b,CAO3625,S,E,0.95,"[0.01, 0.0, 0.99, 0.0, 0.0, 0.0]",0.64,State forces (Cameroon)
llama3.2:3b,CAO6136,V,V,1.0,"[0.0, 0.0, 0.0, 0.0, 0.999, 0.0]",0.62,State forces (Cameroon)
llama3.2:3b,CAO8950,B,V,1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.64,State forces (Cameroon)
llama3.2:3b,CAO11978,B,S,0.8,"[0.23, 0.21, 0.05, 0.01, 0.0, 0.5]",0.62,State forces (Cameroon)
llama3.2:3b,CAO5200,V,V,0.95,"[0.23, 0.0, 0.0, 0.0, 0.0, 0.77]",0.66,State forces (Cameroon)
llama3.2:3b,CAO12769,V,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.61,State forces (Cameroon)
llama3.2:3b,CAO10147,B,S,0.8,"[0.01, 0.0, 0.0, 0.0, 0.0, 0.99]",0.65,State forces (Cameroon)
llama3.2:3b,CAO2867,S,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.6,State forces (Cameroon)
llama3.2:3b,CAO3606,S,E,1.0,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",0.68,State forces (Cameroon)
llama3.2:3b,CAO10612,B,B,0.9,"[0.25, 0.65, 0.05, 0.03, 0.02, 0.0]",0.63,State forces (Cameroon)
llama3.2:3b,CAO10810,B,B,0.8,"[0.23, 0.21, 0.19, 0.12, 0.05, 0.2]",0.63,State forces (Cameroon)
llama3.2:3b,CAO10533,B,B,0.9,"[0.85, 0.12, 0.02, 0.01, 0.0]",0.6,State forces (Cameroon)
llama3.2:3b,CAO8493,B,B,0.95,"[0.23, 0.81, 0.0, 0.01, 0.02, 0.93]",0.65,State forces (Cameroon)
llama3.2:3b,CAO10213,B,B,0.8,"[0.24, 0.65, 0.05, 0.03, 0.02, 0.01]",0.62,State forces (Cameroon)
llama3.2:3b,CAO6306,E,E,0.8,"[0.23, 0.0, 0.31, 0.0, 0.0, 0.46]",0.64,State forces (Cameroon)
llama3.2:3b,CAO10720,S,V,0.9,"[0.23, 0.0, 0.0, 0.0, 0.77]",0.59,State forces (Cameroon)
llama3.2:3b,CAO14300,V,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.62,State forces (Cameroon)
llama3.2:3b,CAO12388,B,B,0.8,"[0.23, 0.21, 0.12, 0.04, 0.2, 0.3]",0.65,State forces (Cameroon)
llama3.2:3b,CAO16081,B,B,0.9,"[0.85, 0.12, 0.02, 0.01]",0.58,State forces (Cameroon)
llama3.2:3b,CAO12125,V,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.0, 0.99]",0.63,State forces (Cameroon)
llama3.2:3b,CAO3389,B,B,0.9,"[0.23, 0.81, 0.0, 0.01, 0.02, 0.93]",0.63,State forces (Cameroon)
llama3.2:3b,CAO10177,B,V,0.9,"[0.05, 0.01, 0.0, 0.0, 0.0, 0.94]",0.58,State forces (Cameroon)
llama3.2:3b,CAO12785,S,S,0.8,"[0.01, 0.0, 0.0, 0.0, 0.0, 0.99]",0.58,State forces (Cameroon)
llama3.2:3b,CAO15606,B,B,0.9,"[0.25, 0.65, 0.05, 0.03, 0.02, 0.0]",0.67,State forces (Cameroon)
llama3.2:3b,CAO8945,B,B,0.9,"[0.25, 0.65, 0.05, 0.03, 0.02, 0.0]",0.64,State forces (Cameroon)
llama3.2:3b,CAO3542,S,P,0.8,"[0.23, 0.01, 0.0, 0.74, 0.02, 0.04]",0.65,State forces (Cameroon)
llama3.2:3b,CAO4666,B,B,0.9,"[0.23, 0.81, 0.0, 0.01, 0.02, 0.93]",0.66,State forces (Cameroon)
llama3.2:3b,CAO11507,B,B,0.9,"[0.05, 0.8, 0.15]",0.56,State forces (Cameroon)
llama3.2:3b,CAO5576,S,V,0.9,"[0.23, 0.0, 0.0, 0.0, 0.77]",0.62,State forces (Cameroon)
llama3.2:3b,CAO9815,B,B,0.9,"[0.23, 0.81, 0.0, 0.01, 0.02, 0.93]",0.64,State forces (Cameroon)
llama3.2:3b,CAO7073,V,V,0.95,"[0.23, 0.02, 0.01, 0.0, 0.0, 0.73]",0.55,State forces (Cameroon)
llama3.2:3b,CAO12471,B,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.6,State forces (Cameroon)
llama3.2:3b,CAO10323,V,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.61,State forces (Cameroon)
llama3.2:3b,CAO12405,B,B,0.8,"[0.24, 0.65, 0.05, 0.03, 0.02, 0.01]",0.63,State forces (Cameroon)
llama3.2:3b,CAO12160,B,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.62,State forces (Cameroon)
llama3.2:3b,CAO10968,S,V,0.8,"[0.23, 0.0, 0.0, 0.0, 0.77]",0.61,State forces (Cameroon)
llama3.2:3b,CAO5225,S,V,0.8,"[0.23, 0.0, 0.0, 0.0, 0.77]",0.62,State forces (Cameroon)
llama3.2:3b,CAO3447,S,R,0.8,"[0.01, 0.0, 0.0, 0.95, 0.03, 0.01]",0.63,State forces (Cameroon)
llama3.2:3b,CAO12335,B,V,0.95,"[0.23, 0.0, 0.0, 0.0, 0.0, 0.77]",0.66,State forces (Cameroon)
llama3.2:3b,CAO13819,V,V,0.95,"[0.23, 0.01, 0.0, 0.0, 0.0, 0.74]",0.61,State forces (Cameroon)
llama3.2:3b,CAO11521,V,V,0.8,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.62,State forces (Cameroon)
llama3.2:3b,CAO5049,B,B,0.9,"[0.05, 0.8, 0.15]",0.53,State forces (Cameroon)
llama3.2:3b,CAO14464,B,B,0.9,"[0.823, 0.146, 0.0, 0.0, 0.031]",0.6,State forces (Cameroon)
llama3.2:3b,CAO8053,B,B,0.8,"[0.23, 0.21, 0.12, 0.04, 0.2, 0.3]",0.64,State forces (Cameroon)
llama3.2:3b,CAO13590,S,E,0.95,"[0.23, 0.0, 0.76, 0.01, 0.0, 0.0]",0.65,State forces (Cameroon)
llama3.2:3b,CAO6380,V,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.63,State forces (Cameroon)
llama3.2:3b,CAO9951,V,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.59,State forces (Cameroon)
llama3.2:3b,CAO14596,S,E,1.0,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",0.65,State forces (Cameroon)
llama3.2:3b,CAO2871,B,B,0.9,"[0.05, 0.8, 0.0, 0.01, 0.1, 0.0]",0.54,State forces (Cameroon)
llama3.2:3b,CAO12718,B,B,0.9,"[0.23, 0.81, 0.0, 0.01, 0.02, 0.93]",0.65,State forces (Cameroon)
llama3.2:3b,CAO15432,V,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.57,State forces (Cameroon)
llama3.2:3b,CAO10435,V,V,1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.66,State forces (Cameroon)
llama3.2:3b,CAO2848,V,V,0.95,"[0.23, 0.0, 0.0, 0.0, 0.0, 0.77]",0.65,State forces (Cameroon)
llama3.2:3b,CAO3886,B,2,0.8,"[0.05, 0.85, 0.0, 0.01, 0.04, 0.05]",0.61,State forces (Cameroon)
llama3.2:3b,CAO12077,B,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.64,State forces (Cameroon)
llama3.2:3b,CAO4943,B,B,0.8,"[0.15, 0.65, 0.05, 0.0, 0.0, 0.25]",0.63,State forces (Cameroon)
llama3.2:3b,CAO7875,B,B,0.95,"[0.85, 0.12, 0.02, 0.01, 0.0]",0.64,State forces (Cameroon)
llama3.2:3b,CAO9209,V,V,1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.65,State forces (Cameroon)
llama3.2:3b,CAO13609,S,V,0.9,"[0.23, 0.0, 0.0, 0.0, 0.77]",0.6,State forces (Cameroon)
llama3.2:3b,CAO12293,B,V,0.95,"[0.23, 0.01, 0.0, 0.0, 0.74, 0.01]",0.65,State forces (Cameroon)
llama3.2:3b,CAO2898,B,B,0.9,"[0.23, 0.81, 0.0, 0.01, 0.02, 0.93]",0.62,State forces (Cameroon)
llama3.2:3b,CAO6268,V,V,1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",0.66,State forces (Cameroon)
llama3.2:3b,CAO10200,V,V,0.95,"[0.23, 0.01, 0.0, 0.0, 0.0, 0.74]",0.64,State forces (Cameroon)
llama3.2:3b,CAO15186,B,2,0.8,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",0.64,State forces (Cameroon)
llama3.2:3b,CAO10130,B,B,0.9,"[0.23, 0.56, 0.12, 0.04, 0.05, 0.6]",0.64,State forces (Cameroon)
llama3.2:3b,CAO2868,V,V,0.95,"[0.23, 0.0, 0.0, 0.0, 0.77]",0.62,State forces (Cameroon)
llama3.2:3b,CAO14658,V,V,0.95,"[0.23, 0.0, 0.0, 0.0, 0.0, 0.77]",0.63,State forces (Cameroon)
llama3.2:3b,CAO14468,V,V,0.95,"[0.01, 0.0, 1.0, 0.0, 0.0, 0.99]",0.64,State forces (Cameroon)
llama3.2:3b,CAO3255,V,V,0.95,"[0.01, 0.0, 0.0, 0.0, 0.99]",0.59,State forces (Cameroon)
